# Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Ax (m/s²),Ay (m/s²),Az (m/s²),e0,e1,e2,e3,ω1 (rad/s),ω2 (rad/s),ω3 (rad/s),Latitude (°),Longitude (°),Pressure (Pa)
9.480000,201.331934,150.830083,2921.260463,21.847564,17.117409,187.832650,-1.461615,-0.761020,-20.750481,-0.955872,0.014227,-0.071839,-0.284536,0.000058,0.006020,6.196629,31.046195,-103.533993,72047.075804
9.500000,201.768593,151.172279,2925.012969,21.818380,17.102215,187.418138,-1.456010,-0.758132,-20.699003,-0.936437,0.009769,-0.072640,-0.343120,0.000804,0.005995,6.183197,31.046198,-103.533989,72014.152558
9.520000,202.204670,151.514172,2928.757195,21.789316,17.087089,187.004648,-1.450494,-0.755502,-20.649644,-0.913467,0.005276,-0.073164,-0.400266,0.001548,0.005858,6.169796,31.046201,-103.533984,71981.301957
9.540000,202.640166,151.855763,2932.493161,21.760370,17.072025,186.592155,-1.445100,-0.753132,-20.602367,-0.887074,0.000765,-0.073411,-0.455765,0.002276,0.005612,6.156429,31.046204,-103.533979,71948.523825
9.560000,203.075084,152.197053,2936.220887,21.731528,17.057007,186.180612,-1.439850,-0.750813,-20.555684,-0.857383,-0.003747,-0.073381,-0.509422,0.002968,0.005285,6.143095,31.046207,-103.533975,71915.817994
9.580000,203.509426,152.538043,2939.940391,21.702776,17.042018,185.769976,-1.434743,-0.748341,-20.508076,-0.824526,-0.008243,-0.073074,-0.561042,0.003604,0.004902,6.129797,31.046210,-103.533970,71883.184294
9.600000,203.943195,152.878734,2943.651693,21.674132,17.027076,185.360300,-1.429481,-0.745806,-20.458866,-0.788644,-0.012705,-0.072493,-0.610443,0.004180,0.004449,6.116531,31.046214,-103.533966,71850.622566
9.620000,204.376392,153.219127,2947.354810,21.645597,17.012186,184.951624,-1.424126,-0.743194,-20.408837,-0.749895,-0.017117,-0.071642,-0.657457,0.004700,0.003930,6.103297,31.046217,-103.533961,71818.132638
9.640000,204.809020,153.559222,2951.049764,21.617168,16.997348,184.543948,-1.418781,-0.740522,-20.358823,-0.708440,-0.021463,-0.070526,-0.701923,0.005157,0.003355,6.090095,31.046220,-103.533957,71785.714334
9.660000,205.241080,153.899021,2954.736575,21.588845,16.982565,184.137271,-1.413452,-0.737808,-20.308889,-0.664451,-0.025728,-0.069150,-0.743693,0.005546,0.002728,6.076924,31.046223,-103.533952,71753.367479
9.680000,205.672574,154.238525,2958.415262,21.560630,16.967837,183.731593,-1.408108,-0.735039,-20.258895,-0.618107,-0.029896,-0.067520,-0.782629,0.005861,0.002056,6.063786,31.046226,-103.533948,71721.091897
9.700000,206.103506,154.577735,2962.085845,21.532521,16.953164,183.326914,-1.402768,-0.732234,-20.209030,-0.569594,-0.033952,-0.065644,-0.818608,0.006096,0.001347,6.050680,31.046229,-103.533943,71688.887413
9.720000,206.533876,154.916652,2965.748345,21.504518,16.938547,182.923226,-1.397512,-0.729445,-20.159965,-0.519103,-0.037882,-0.063529,-0.851515,0.006246,0.000611,6.037606,31.046232,-103.533939,71656.753852
9.740000,206.963687,155.255277,2969.402781,21.476620,16.923986,182.520513,-1.392335,-0.726680,-20.111721,-0.466832,-0.041673,-0.061185,-0.881251,0.006308,-0.000143,6.024563,31.046235,-103.533934,71624.691042
9.760000,207.392941,155.593612,2973.049172,21.448826,16.909481,182.118763,-1.387174,-0.723916,-20.063826,-0.412982,-0.045312,-0.058621,-0.907730,0.006278,-0.000905,6.011553,31.046238,-103.533930,71592.698813
9.780000,207.821641,155.931657,2976.687537,21.421134,16.895030,181.717966,-1.381966,-0.721131,-20.015847,-0.357758,-0.048785,-0.055847,-0.930874,0.006155,-0.001663,5.998574,31.046241,-103.533925,71560.776997
9.800000,208.249787,156.269413,2980.317897,21.393546,16.880635,181.318126,-1.376718,-0.718340,-19.967822,-0.301369,-0.052083,-0.052875,-0.950624,0.005938,-0.002405,5.985627,31.046244,-103.533921,71528.925425
9.820000,208.677383,156.606882,2983.940269,21.366064,16.866296,180.919247,-1.371459,-0.715566,-19.919964,-0.244023,-0.055193,-0.049715,-0.966928,0.005631,-0.003118,5.972712,31.046247,-103.533916,71497.143931
9.840000,209.104431,156.944065,2987.554673,21.338687,16.852012,180.521321,-1.366238,-0.712840,-19.872618,-0.185932,-0.058106,-0.046379,-0.979754,0.005236,-0.003791,5.959827,31.046250,-103.533912,71465.432346
9.860000,209.530932,157.280963,2991.161128,21.311413,16.837781,180.124334,-1.361116,-0.710201,-19.826238,-0.127307,-0.060812,-0.042881,-0.989076,0.004760,-0.004412,5.946974,31.046253,-103.533907,71433.790504
9.880000,209.956888,157.617577,2994.759652,21.284240,16.823603,179.728257,-1.356199,-0.707705,-19.781564,-0.068359,-0.063303,-0.039234,-0.994885,0.004210,-0.004971,5.934151,31.046256,-103.533903,71402.218243
9.900000,210.382302,157.953908,2998.350264,21.257164,16.809472,179.333062,-1.351521,-0.705372,-19.738818,-0.009298,-0.065571,-0.035450,-0.997182,0.003595,-0.005458,5.921359,31.046259,-103.533898,71370.715404
9.920000,210.807175,158.289956,3001.932980,21.230182,16.795389,178.938725,-1.346829,-0.703065,-19.696043,0.049667,-0.067609,-0.031544,-0.995983,0.002925,-0.005868,5.908597,31.046262,-103.533894,71339.281835
9.940000,211.231510,158.625723,3005.507819,21.203292,16.781351,178.545237,-1.341892,-0.700657,-19.651467,0.108331,-0.069410,-0.027529,-0.991313,0.002211,-0.006192,5.895865,31.046265,-103.533889,71307.917386
9.960000,211.655308,158.961210,3009.074797,21.176501,16.767361,178.152636,-1.336788,-0.698184,-19.605630,0.166494,-0.070971,-0.023421,-0.983213,0.001463,-0.006428,5.883162,31.046268,-103.533885,71276.621903
9.980000,212.078571,159.296418,3012.633931,21.149814,16.753421,177.760967,-1.331653,-0.695714,-19.559541,0.223954,-0.072287,-0.019234,-0.971732,0.000695,-0.006573,5.870489,31.046271,-103.533880,71245.395233
10.000000,212.501301,159.631348,3016.185241,21.123233,16.739532,177.370243,-1.326559,-0.693277,-19.513680,0.280518,-0.073353,-0.014982,-0.956931,-0.000083,-0.006626,5.857844,31.046274,-103.533876,71214.237215
10.020000,212.923500,159.966000,3019.728746,21.096755,16.725692,176.980444,-1.321493,-0.690861,-19.467940,0.336000,-0.074168,-0.010680,-0.938884,-0.000860,-0.006587,5.845229,31.046277,-103.533871,71183.147679
10.040000,213.345171,160.300376,3023.264464,21.070377,16.711900,176.591549,-1.316448,-0.688454,-19.422230,0.390214,-0.074731,-0.006344,-0.917671,-0.001625,-0.006459,5.832643,31.046280,-103.533867,71152.126457
10.060000,213.766316,160.634476,3026.792414,21.044098,16.698155,176.203555,-1.311452,-0.686061,-19.376763,0.442987,-0.075040,-0.001988,-0.893387,-0.002369,-0.006245,5.820087,31.046283,-103.533863,71121.173392
10.080000,214.186936,160.968302,3030.312613,21.017918,16.684457,175.816464,-1.306547,-0.683696,-19.331867,0.494148,-0.075095,0.002373,-0.866133,-0.003083,-0.005947,5.807561,31.046286,-103.533858,71090.288330
10.100000,214.607034,161.301855,3033.825079,20.991836,16.670808,175.430272,-1.301744,-0.681358,-19.287635,0.543532,-0.074898,0.006724,-0.836020,-0.003758,-0.005572,5.795066,31.046289,-103.533854,71059.471117
10.120000,215.026610,161.635135,3037.329830,20.965850,16.657205,175.044966,-1.296994,-0.679021,-19.243723,0.590988,-0.074451,0.011051,-0.803169,-0.004387,-0.005123,5.782600,31.046292,-103.533849,71028.721594
10.140000,215.445668,161.968143,3040.826883,20.939959,16.643648,174.660532,-1.292245,-0.676658,-19.199774,0.636367,-0.073755,0.015339,-0.767706,-0.004962,-0.004606,5.770162,31.046295,-103.533845,70998.039604
10.160000,215.864209,162.300881,3044.316257,20.914161,16.630139,174.276970,-1.287491,-0.674266,-19.155769,0.679532,-0.072815,0.019575,-0.729768,-0.005477,-0.004026,5.757752,31.046298,-103.533841,70967.424994
10.180000,216.282235,162.633349,3047.797968,20.888458,16.616677,173.894286,-1.282757,-0.671850,-19.111911,0.720356,-0.071636,0.023745,-0.689495,-0.005925,-0.003391,5.745371,31.046301,-103.533836,70936.877612
10.200000,216.699748,162.965549,3051.272034,20.862850,16.603263,173.512481,-1.278076,-0.669430,-19.068485,0.758716,-0.070221,0.027835,-0.647036,-0.006301,-0.002707,5.733018,31.046304,-103.533832,70906.397305
10.220000,217.116750,163.297480,3054.738473,20.837334,16.589898,173.131537,-1.273510,-0.667050,-19.026020,0.794503,-0.068577,0.031833,-0.602545,-0.006599,-0.001982,5.720695,31.046307,-103.533827,70875.983921
10.240000,217.533242,163.629145,3058.197301,20.811908,16.576580,172.751433,-1.269125,-0.664757,-18.985068,0.827615,-0.066710,0.035725,-0.556181,-0.006814,-0.001224,5.708400,31.046310,-103.533823,70845.637309
10.260000,217.949227,163.960543,3061.648535,20.786571,16.563309,172.372149,-1.264890,-0.662541,-18.945404,0.857961,-0.064627,0.039500,-0.508106,-0.006941,-0.000442,5.696134,31.046313,-103.533819,70815.357320
10.280000,218.364705,164.291677,3065.092192,20.761320,16.550082,171.993665,-1.260672,-0.660331,-18.905976,0.885465,-0.062336,0.043147,-0.458489,-0.006979,0.000352,5.683896,31.046316,-103.533814,70785.143815
10.300000,218.779680,164.622547,3068.528287,20.736152,16.536897,171.615964,-1.256334,-0.658050,-18.865694,0.910052,-0.059845,0.046653,-0.407501,-0.006927,0.001148,5.671685,31.046319,-103.533810,70754.996654
10.320000,219.194152,164.953153,3071.956837,20.711067,16.523755,171.239046,-1.251809,-0.655666,-18.824085,0.931660,-0.057163,0.050009,-0.355312,-0.006783,0.001935,5.659501,31.046322,-103.533806,70724.915697
10.340000,219.608124,165.283498,3075.377856,20.686071,16.510660,170.862946,-1.247157,-0.653219,-18.781743,0.950243,-0.054300,0.053204,-0.302100,-0.006549,0.002704,5.647344,31.046325,-103.533801,70694.900804
10.360000,220.021596,165.613580,3078.791362,20.661169,16.497618,170.487701,-1.242445,-0.650757,-18.739369,0.965761,-0.051266,0.056230,-0.248040,-0.006224,0.003446,5.635213,31.046328,-103.533797,70664.951834
10.380000,220.434571,165.943403,3082.197370,20.636363,16.484630,170.113332,-1.237748,-0.648331,-18.697566,0.978179,-0.048070,0.059077,-0.193310,-0.005811,0.004153,5.623108,31.046331,-103.533793,70635.068644
10.400000,220.847051,166.272965,3085.595899,20.611655,16.471691,169.739811,-1.233143,-0.646003,-18.656653,0.987483,-0.044723,0.061737,-0.138088,-0.005319,0.004807,5.611030,31.046334,-103.533788,70605.251080
10.420000,221.259037,166.602270,3088.986965,20.587040,16.458796,169.367098,-1.228711,-0.643838,-18.616899,0.993665,-0.041237,0.064203,-0.082551,-0.004757,0.005395,5.598979,31.046337,-103.533784,70575.498988
10.440000,221.670533,166.931318,3092.370586,20.562517,16.445938,168.995162,-1.224503,-0.641871,-18.578419,0.996718,-0.037623,0.066468,-0.026875,-0.004134,0.005903,5.586954,31.046340,-103.533780,70545.812216
10.460000,222.081539,167.260109,3095.746777,20.538081,16.433118,168.623987,-1.220417,-0.640004,-18.540562,0.996659,-0.033893,0.068525,0.028764,-0.003459,0.006332,5.574956,31.046343,-103.533775,70516.190633
10.480000,222.492057,167.588644,3099.115552,20.513724,16.420339,168.253570,-1.216305,-0.638098,-18.502437,0.993510,-0.030058,0.070369,0.084195,-0.002739,0.006685,5.562986,31.046346,-103.533771,70486.634113
